"","cell","proj_id","treatment","mark","rep","desc","prog","dlink","urltex"
"4428","AG09309","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000977","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04428&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04428"
"4429","AG09309","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000977","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04429&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04429"
"4430","AG09309","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000977","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04430&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04430"
"4431","AG09309","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000977","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04431&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04431"
"4432","AG09319","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000978","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04432&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04432"
"4433","AG09319","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000978","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04433&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04433"
"4434","AG09319","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000978","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04434&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04434"
"4435","AG09319","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000978","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04435&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04435"
"4436","AG10803","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000979","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04436&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04436"
"4437","AG10803","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000979","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04437&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04437"
"4438","AG10803","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000979","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04438&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04438"
"4439","AG10803","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000979","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04439&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04439"
"4440","AoAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000980","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04440&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04440"
"4441","AoAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000980","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04441&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04441"
"4442","AoAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000980","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04442&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04442"
"4443","AoAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000980","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04443&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04443"
"4444","HBMEC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000981","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04444&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04444"
"4445","HBMEC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000981","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04445&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04445"
"4446","HBMEC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000981","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04446&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04446"
"4447","HBMEC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000981","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04447&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04447"
"4448","HCFaa","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000982","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04448&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04448"
"4449","HCFaa","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000982","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04449&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04449"
"4450","HCPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000983","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04450&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04450"
"4451","HCPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000983","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04451&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04451"
"4452","HCPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000983","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04452&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04452"
"4453","HCPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000983","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04453&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04453"
"4454","HEEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000984","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04454&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04454"
"4455","HEEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000984","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04455&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04455"
"4456","HEEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000984","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04456&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04456"
"4457","HEEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000984","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04457&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04457"
"4458","HMF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000985","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04458&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04458"
"4459","HMF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000985","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04459&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04459"
"4460","HMF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000985","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04460&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04460"
"4461","HMF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000985","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04461&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04461"
"4462","HPAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000986","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04462&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04462"
"4463","HPAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000986","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04463&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04463"
"4464","HPAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000986","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04464&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04464"
"4465","HPAF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000986","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04465&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04465"
"4466","HPF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000987","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04466&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04466"
"4467","HPF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000987","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04467&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04467"
"4468","HPF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000987","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04468&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04468"
"4469","HPF","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000987","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04469&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04469"
"4470","HRPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000988","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04470&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04470"
"4471","HRPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000988","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04471&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04471"
"4472","HRPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000988","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.2","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04472&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04472"
"4473","HRPEpiC","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000988","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04473&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04473"
"4474","HA-sp","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000989","Nonetreatment","CTCF","rep1","UW-lab","Hotspot-v5.1","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04474&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04474"
"4475","HA-sp","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000989","Nonetreatment","CTCF","rep1","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04475&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04475"
"4476","HA-sp","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000989","Nonetreatment","CTCF","rep2","UW-lab","Hotspot-v5.2","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04476&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04476"
"4477","HA-sp","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000989","Nonetreatment","CTCF","rep2","UW-lab","lmax-v1.0","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04477&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04477"
"4478","H1","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000997","hESC","Nonetreatment","H3K27ac","Broad-lab","ScriptureVPaperR3","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04478&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04478"
"4479","HSMM","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000998","Nonetreatment","H3K79me2",NA,"Broad-lab","ScriptureVPaperR3","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04479&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04479"
"4480","HSMM","https://www.encodeproject.org/search/?searchTerm=wgEncodeEH000999","Nonetreatment","H3K9me3",NA,"Broad-lab","ScriptureVPaperR3","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG04480&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG04480"
